# FACILITY: LCO
# DATE-OBS: 2024-11-23
wavelength flux
6.027826228686048125e+03 2.668568749999999725e-15
6.029549147442316098e+03 2.686220937499999924e-15
6.031272066198585890e+03 2.706699687500000040e-15
6.032994984954853862e+03 2.720915937499999987e-15
6.034717903711123654e+03 2.715267187499999759e-15
6.036440822467391627e+03 2.693629374999999669e-15
6.038163741223661418e+03 2.668128749999999663e-15
6.039886659979929391e+03 2.634129374999999786e-15
6.041609578736198273e+03 2.596260468749999824e-15
6.043332497492467155e+03 2.585056875000000013e-15
6.045055416248736037e+03 2.605423437499999817e-15
6.046778335005004919e+03 2.638821249999999925e-15
6.048501253761272892e+03 2.654631249999999683e-15
6.050224172517542684e+03 2.635155937499999951e-15
6.051947091273810656e+03 2.620137031249999955e-15
6.053670010030080448e+03 2.633081562499999898e-15
6.055392928786348421e+03 2.661045624999999724e-15
6.057115847542618212e+03 2.699564999999999918e-15
6.058838766298886185e+03 2.742077187499999893e-15
6.060561685055155067e+03 2.729467499999999815e-15
6.062284603811423949e+03 2.650562187499999825e-15
6.064007522567692831e+03 2.624709374999999724e-15
6.065730441323961713e+03 2.664707187499999979e-15
6.067453360080229686e+03 2.686659374999999873e-15
6.069176278836499478e+03 2.661618124999999991e-15
6.070899197592767450e+03 2.600701406249999783e-15
6.072622116349037242e+03 2.598342187499999935e-15
6.074345035105305215e+03 2.667633750000000036e-15
6.076067953861575006e+03 2.686127187499999842e-15
6.077790872617842979e+03 2.664961874999999879e-15
6.079513791374111861e+03 2.679256874999999848e-15
6.081236710130380743e+03 2.719792499999999910e-15
6.082959628886649625e+03 2.758893124999999979e-15
6.084682547642918507e+03 2.767330937499999776e-15
6.086405466399187389e+03 2.743963437499999895e-15
6.088128385155456272e+03 2.715529374999999886e-15
6.089851303911724244e+03 2.677431874999999862e-15
6.091574222667994036e+03 2.626612499999999843e-15
6.093297141424262009e+03 2.610958593749999789e-15
6.095020060180531800e+03 2.642206249999999881e-15
6.096742978936799773e+03 2.670026874999999893e-15
6.098465897693068655e+03 2.680775312499999807e-15
6.100188816449337537e+03 2.683518437499999758e-15
6.101911735205606419e+03 2.681781875000000022e-15
6.103634653961875301e+03 2.681816249999999749e-15
6.105357572718144183e+03 2.696058749999999704e-15
6.107080491474413066e+03 2.718513124999999903e-15
6.108803410230681038e+03 2.727959687499999916e-15
6.110526328986950830e+03 2.692891562499999977e-15
6.112249247743218802e+03 2.606088281249999827e-15
6.113972166499488594e+03 2.568200624999999691e-15
6.115695085255756567e+03 2.613783593749999988e-15
6.117418004012025449e+03 2.650342187499999991e-15
6.119140922768294331e+03 2.659940312499999933e-15
6.120863841524563213e+03 2.668795624999999899e-15
6.122586760280832095e+03 2.683113437499999705e-15
6.124309679037100977e+03 2.700670937499999991e-15
6.126032597793369860e+03 2.702131562499999709e-15
6.127755516549637832e+03 2.693358124999999990e-15
6.129478435305907624e+03 2.704873124999999941e-15
6.131201354062175596e+03 2.706528124999999768e-15
6.132924272818445388e+03 2.666946874999999851e-15
6.134647191574713361e+03 2.652974999999999687e-15
6.136370110330982243e+03 2.682799374999999846e-15
6.138093029087251125e+03 2.673633749999999739e-15
6.139815947843520007e+03 2.635138749999999890e-15
6.141538866599788889e+03 2.627209062499999722e-15
6.143261785356057771e+03 2.643901250000000000e-15
6.144984704112326654e+03 2.666780624999999806e-15
6.146707622868594626e+03 2.688979374999999879e-15
6.148430541624864418e+03 2.699875312499999663e-15
6.150153460381132390e+03 2.687871562499999749e-15
6.151876379137402182e+03 2.668837812499999798e-15
6.153599297893670155e+03 2.662470312499999995e-15
6.155322216649939037e+03 2.657339062499999681e-15
6.157045135406207919e+03 2.640139999999999943e-15
6.158768054162476801e+03 2.600860468749999938e-15
6.160490972918745683e+03 2.565641406249999959e-15
6.162213891675014565e+03 2.574425000000000018e-15
6.163936810431283448e+03 2.592150937499999955e-15
6.165659729187551420e+03 2.582162968749999796e-15
6.167382647943821212e+03 2.558088593749999780e-15
6.169105566700089184e+03 2.534695937499999892e-15
6.170828485456358976e+03 2.523710156249999914e-15
6.172551404212626949e+03 2.519067031249999676e-15
6.174274322968895831e+03 2.511302968749999666e-15
6.175997241725164713e+03 2.519420624999999715e-15
6.177720160481433595e+03 2.542955468750000036e-15
6.179443079237702477e+03 2.540860624999999921e-15
6.181165997993971359e+03 2.518326718750000040e-15
6.182888916750240242e+03 2.507981093749999784e-15
6.184611835506508214e+03 2.502230156249999810e-15
6.186334754262778006e+03 2.487855781249999932e-15
6.188057673019045978e+03 2.457249531249999732e-15
6.189780591775315770e+03 2.443559218749999757e-15
6.191503510531583743e+03 2.518581406249999939e-15
6.193226429287852625e+03 2.604671406249999727e-15
6.194949348044121507e+03 2.593489374999999978e-15
6.196672266800390389e+03 2.533136249999999866e-15
6.198395185556659271e+03 2.482607499999999981e-15
6.200118104312928153e+03 2.470768906249999717e-15
6.201841023069197036e+03 2.482549999999999684e-15
6.203563941825465008e+03 2.475371562499999945e-15
6.205286860581734800e+03 2.472350937499999862e-15
6.207009779338002772e+03 2.494963906249999709e-15
6.208732698094272564e+03 2.504549687499999703e-15
6.210455616850540537e+03 2.496208749999999819e-15
6.212178535606809419e+03 2.506818437499999865e-15
6.213901454363078301e+03 2.529741562499999682e-15
6.215624373119347183e+03 2.543143437499999917e-15
6.217347291875616065e+03 2.544153124999999964e-15
6.219070210631884947e+03 2.537739687499999755e-15
6.220793129388153829e+03 2.539340937499999793e-15
6.222516048144421802e+03 2.540997812499999677e-15
6.224238966900691594e+03 2.521934374999999942e-15
6.225961885656959566e+03 2.510515625000000017e-15
6.227684804413229358e+03 2.531357499999999837e-15
6.229407723169497331e+03 2.561516093749999972e-15
6.231130641925766213e+03 2.569618906249999736e-15
6.232853560682035095e+03 2.522127187499999938e-15
6.234576479438303977e+03 2.470534374999999935e-15
6.236299398194572859e+03 2.482413124999999872e-15
6.238022316950841741e+03 2.499968437499999763e-15
6.239745235707110623e+03 2.483007343749999976e-15
6.241468154463378596e+03 2.470358906249999775e-15
6.243191073219648388e+03 2.471845312499999782e-15
6.244913991975916360e+03 2.476042031249999731e-15
6.246636910732186152e+03 2.487795312499999972e-15
6.248359829488454125e+03 2.508286406250000035e-15
6.250082748244723007e+03 2.514674062499999956e-15
6.251805667000991889e+03 2.506909531249999833e-15
6.253528585757260771e+03 2.514943125000000028e-15
6.255251504513529653e+03 2.525491406249999888e-15
6.256974423269798535e+03 2.513454218749999683e-15
6.258697342026067417e+03 2.501481406249999721e-15
6.260420260782335390e+03 2.505772968749999752e-15
6.262143179538605182e+03 2.516868124999999759e-15
6.263866098294873154e+03 2.504160781249999711e-15
6.265589017051142946e+03 2.431211406249999863e-15
6.267311935807410919e+03 2.369836093749999982e-15
6.269034854563679801e+03 2.383665468749999769e-15
6.270757773319948683e+03 2.402504062499999949e-15
6.272480692076217565e+03 2.383655781249999935e-15
6.274203610832486447e+03 2.339504843749999968e-15
6.275926529588755329e+03 2.281815156249999955e-15
6.277649448345024211e+03 2.223895468749999935e-15
6.279372367101292184e+03 2.157847968749999921e-15
6.281095285857561976e+03 2.104213281249999931e-15
6.282818204613829948e+03 2.155359218749999925e-15
6.284541123370099740e+03 2.268818437499999942e-15
6.286264042126367713e+03 2.307864062500000052e-15
6.287986960882636595e+03 2.299051874999999816e-15
6.289709879638905477e+03 2.308110624999999837e-15
6.291432798395174359e+03 2.347191249999999957e-15
6.293155717151443241e+03 2.412008593749999978e-15
6.294878635907712123e+03 2.482274375000000004e-15
6.296601554663981005e+03 2.517371406249999669e-15
6.298324473420248978e+03 2.485531718749999869e-15
6.300047392176518770e+03 2.446881718749999921e-15
6.301770310932786742e+03 2.449258281249999999e-15
6.303493229689056534e+03 2.472029218750000001e-15
6.305216148445324507e+03 2.489899062499999864e-15
6.306939067201593389e+03 2.479369531249999784e-15
6.308661985957862271e+03 2.458678437499999836e-15
6.310384904714131153e+03 2.450636562499999751e-15
6.312107823470400035e+03 2.436038906250000038e-15
6.313830742226668917e+03 2.416041249999999883e-15
6.315553660982937799e+03 2.423529374999999875e-15
6.317276579739205772e+03 2.455173124999999848e-15
6.318999498495475564e+03 2.488382968749999680e-15
6.320722417251743536e+03 2.499942656249999869e-15
6.322445336008013328e+03 2.485075624999999746e-15
6.324168254764281301e+03 2.479317812499999826e-15
6.325891173520550183e+03 2.490460937499999677e-15
6.327614092276819065e+03 2.500471718749999674e-15
6.329337011033087947e+03 2.488756249999999724e-15
6.331059929789356829e+03 2.449127343749999907e-15
6.332782848545625711e+03 2.431230624999999755e-15
6.334505767301894593e+03 2.450547031249999896e-15
6.336228686058162566e+03 2.462687968749999960e-15
6.337951604814432358e+03 2.473239999999999933e-15
6.339674523570700330e+03 2.504690624999999967e-15
6.341397442326970122e+03 2.505779687499999922e-15
6.343120361083238095e+03 2.451739843749999710e-15
6.344843279839506977e+03 2.409934531249999869e-15
6.346566198595775859e+03 2.403018437500000032e-15
6.348289117352044741e+03 2.408597499999999790e-15
6.350012036108313623e+03 2.434573281250000037e-15
6.351734954864582505e+03 2.484120781249999882e-15
6.353457873620851387e+03 2.511460156249999765e-15
6.355180792377119360e+03 2.501078749999999837e-15
6.356903711133389152e+03 2.490724999999999861e-15
6.358626629889657124e+03 2.479456718749999864e-15
6.360349548645926916e+03 2.449986406249999857e-15
6.362072467402194889e+03 2.417754843750000007e-15
6.363795386158463771e+03 2.403132031249999893e-15
6.365518304914732653e+03 2.422735781249999773e-15
6.367241223671001535e+03 2.467316718750000025e-15
6.368964142427270417e+03 2.505227031249999830e-15
6.370687061183539299e+03 2.515737499999999792e-15
6.372409979939808181e+03 2.491685937500000008e-15
6.374132898696076154e+03 2.451823437499999846e-15
6.375855817452345946e+03 2.419891875000000020e-15
6.377578736208613918e+03 2.417090156249999771e-15
6.379301654964883710e+03 2.441219999999999858e-15
6.381024573721151683e+03 2.474743906249999944e-15
6.382747492477420565e+03 2.495119999999999807e-15
6.384470411233689447e+03 2.497877343749999762e-15
6.386193329989958329e+03 2.527879218749999912e-15
6.387916248746227211e+03 2.577280156249999718e-15
6.389639167502496093e+03 2.588672812499999805e-15
6.391362086258764975e+03 2.577288437500000002e-15
6.393085005015032948e+03 2.575532968749999923e-15
6.394807923771302740e+03 2.572780624999999856e-15
6.396530842527570712e+03 2.558238437499999821e-15
6.398253761283840504e+03 2.528891093749999960e-15
6.399976680040108477e+03 2.492378593749999744e-15
6.401699598796377359e+03 2.462750937499999864e-15
6.403422517552646241e+03 2.449710156249999895e-15
6.405145436308915123e+03 2.456302500000000040e-15
6.406868355065184005e+03 2.476358281249999985e-15
6.408591273821452887e+03 2.491777187499999751e-15
6.410314192577721769e+03 2.477276718749999895e-15
6.412037111333989742e+03 2.468212187499999929e-15
6.413760030090259534e+03 2.504878750000000017e-15
6.415482948846527506e+03 2.551704687499999973e-15
6.417205867602797298e+03 2.573617968749999969e-15
6.418928786359065271e+03 2.553709843749999669e-15
6.420651705115334153e+03 2.529426250000000048e-15
6.422374623871603035e+03 2.559403749999999853e-15
6.424097542627871917e+03 2.592276718749999989e-15
6.425820461384140799e+03 2.583985156249999893e-15
6.427543380140409681e+03 2.590020312499999775e-15
6.429266298896678563e+03 2.607069062499999754e-15
6.430989217652946536e+03 2.570669531249999906e-15
6.432712136409216328e+03 2.511551093749999958e-15
6.434435055165484300e+03 2.484633124999999739e-15
6.436157973921754092e+03 2.485261093749999683e-15
6.437880892678022065e+03 2.496183749999999982e-15
6.439603811434290947e+03 2.492447031250000044e-15
6.441326730190559829e+03 2.487792031249999971e-15
6.443049648946828711e+03 2.513597656249999891e-15
6.444772567703097593e+03 2.508705468749999923e-15
6.446495486459366475e+03 2.439641093749999939e-15
6.448218405215635357e+03 2.409374062500000000e-15
6.449941323971903330e+03 2.447998593749999997e-15
6.451664242728173122e+03 2.497100468750000004e-15
6.453387161484441094e+03 2.519869843749999892e-15
6.455110080240710886e+03 2.499284218749999691e-15
6.456832998996978858e+03 2.466250156249999963e-15
6.458555917753247741e+03 2.447917968749999919e-15
6.460278836509516623e+03 2.444951249999999795e-15
6.462001755265785505e+03 2.461249531249999797e-15
6.463724674022054387e+03 2.499055625000000024e-15
6.465447592778323269e+03 2.550126093749999998e-15
6.467170511534592151e+03 2.597757812499999834e-15
6.468893430290860124e+03 2.612268281249999861e-15
6.470616349047129916e+03 2.586569531250000027e-15
6.472339267803397888e+03 2.539046093749999826e-15
6.474062186559667680e+03 2.514743281249999918e-15
6.475785105315935652e+03 2.547315781249999916e-15
6.477508024072204535e+03 2.568214843749999695e-15
6.479230942828473417e+03 2.538725781249999909e-15
6.480953861584742299e+03 2.504688593749999741e-15
6.482676780341011181e+03 2.499239062499999735e-15
6.484399699097280063e+03 2.537656874999999677e-15
6.486122617853548945e+03 2.568451874999999815e-15
6.487845536609816918e+03 2.549390781249999856e-15
6.489568455366086710e+03 2.524779687500000034e-15
6.491291374122354682e+03 2.514977499999999756e-15
6.493014292878624474e+03 2.502554843749999728e-15
6.494737211634892446e+03 2.510819218749999986e-15
6.496460130391162238e+03 2.562331718749999854e-15
6.498183049147430211e+03 2.591662343749999767e-15
6.499905967903699093e+03 2.574935156249999874e-15
6.501628886659967975e+03 2.595071874999999842e-15
6.503351805416236857e+03 2.645060312499999975e-15
6.505074724172505739e+03 2.658367187499999959e-15
6.506797642928773712e+03 2.654723437500000046e-15
6.508520561685043504e+03 2.656155937499999700e-15
6.510243480441311476e+03 2.615528593749999783e-15
6.511966399197581268e+03 2.534067812499999779e-15
6.513689317953849240e+03 2.470510468749999704e-15
6.515412236710119032e+03 2.473831249999999980e-15
6.517135155466387005e+03 2.558239375000000046e-15
6.518858074222655887e+03 2.586773906249999913e-15
6.520580992978924769e+03 2.505358906249999753e-15
6.522303911735193651e+03 2.474462031249999812e-15
6.524026830491462533e+03 2.517457812499999692e-15
6.525749749247730506e+03 2.553536249999999961e-15
6.527472668004000298e+03 2.562665781249999663e-15
6.529195586760268270e+03 2.544938593749999951e-15
6.530918505516538062e+03 2.508404843750000011e-15
6.532641424272806034e+03 2.480400624999999724e-15
6.534364343029075826e+03 2.505214687499999883e-15
6.536087261785343799e+03 2.541818749999999785e-15
6.537810180541612681e+03 2.526848437499999916e-15
6.539533099297881563e+03 2.510412031249999933e-15
6.541256018054150445e+03 2.517778906249999666e-15
6.542978936810419327e+03 2.478515000000000004e-15
6.544701855566687300e+03 2.411378437500000033e-15
6.546424774322957091e+03 2.394715781249999764e-15
6.548147693079225064e+03 2.395782187500000051e-15
6.549870611835494856e+03 2.365891406249999819e-15
6.551593530591762828e+03 2.322628281249999753e-15
6.553316449348032620e+03 2.262691093749999697e-15
6.555039368104300593e+03 2.150484687499999737e-15
6.556762286860569475e+03 2.036508124999999976e-15
6.558485205616838357e+03 1.993371874999999945e-15
6.560208124373107239e+03 1.979610312499999782e-15
6.561931043129376121e+03 1.967146874999999800e-15
6.563653961885644094e+03 2.007097499999999873e-15
6.565376880641913885e+03 2.084835781249999943e-15
6.567099799398181858e+03 2.139525781250000048e-15
6.568822718154451650e+03 2.200832187499999911e-15
6.570545636910719622e+03 2.303538593750000012e-15
6.572268555666989414e+03 2.408107968749999771e-15
6.573991474423257387e+03 2.477513437499999677e-15
6.575714393179526269e+03 2.488843906249999917e-15
